Directory,FileName,ScanType,SliceValidity,Manufacturer,ManufacturersModelName,InstitutionName,ScanningSequence,SliceThickness,EchoTime,RepetitionTime,FlipAngle,PhaseEncodingDirection,SpacingBetweenSlices
/media/pablo/Kirk/REDLAT/sub-MA622/dwi,sub-MA622_run-1_dwia.json,DWI,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA625/anat,sub-MA625_run-1_FLAIR.json,Otro,N/A,Philips,Achieva,Hospital Universitario San Ignacio,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA625/anat,sub-MA625_run-1_FLAIRa.json,Otro,N/A,Philips,Achieva,Hospital Universitario San Ignacio,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA625/anat,sub-MA625_run-1_T1w.json,T1,unvalid,Philips,Achieva,Hospital Universitario San Ignacio,GR,2,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA625/anat,sub-MA625_run-1_T1wa.json,T1,unvalid,Philips,Achieva,Hospital Universitario San Ignacio,GR,2,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA625/anat,sub-MA625_run-1_T2w.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA625/anat,sub-MA625_run-1_T2wa.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA625/dwi,sub-MA625_run-1_dwi.json,DWI,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA626/anat,sub-MA626_run-1_FLAIR.json,Otro,N/A,Philips,Achieva,Hospital Universitario San Ignacio,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA626/anat,sub-MA626_run-1_T1w.json,T1,unvalid,Philips,Achieva,Hospital Universitario San Ignacio,GR,2,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA626/anat,sub-MA626_run-1_T2w.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA626/dwi,sub-MA626_run-1_dwi.json,DWI,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA627/anat,sub-MA627_run-1_FLAIR.json,Otro,N/A,Philips,Achieva,Hospital Universitario San Ignacio,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA627/anat,sub-MA627_run-1_FLAIRa.json,Otro,N/A,Philips,Achieva,Hospital Universitario San Ignacio,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA627/anat,sub-MA627_run-1_T1w.json,T1,unvalid,Philips,Achieva,Hospital Universitario San Ignacio,GR,2,0.003747,0.0076234,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA627/anat,sub-MA627_run-1_T1wa.json,T1,unvalid,Philips,Achieva,Hospital Universitario San Ignacio,GR,2,0.003747,0.0076234,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA627/anat,sub-MA627_run-1_T2w.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.230015,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA627/anat,sub-MA627_run-1_T2wa.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.230015,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA627/dwi,sub-MA627_run-1_dwi.json,DWI,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA628/anat,sub-MA628_run-1_FLAIR.json,Otro,N/A,Philips,Achieva,Hospital Universitario San Ignacio,IR,2,0.274375,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA628/anat,sub-MA628_run-1_FLAIRa.json,Otro,N/A,Philips,Achieva,Hospital Universitario San Ignacio,IR,2,0.274375,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA628/anat,sub-MA628_run-1_T1w.json,T1,unvalid,Philips,Achieva,Hospital Universitario San Ignacio,GR,2,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA628/anat,sub-MA628_run-1_T1wa.json,T1,unvalid,Philips,Achieva,Hospital Universitario San Ignacio,GR,2,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA628/anat,sub-MA628_run-1_T2w.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA628/anat,sub-MA628_run-1_T2wa.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA628/dwi,sub-MA628_run-1_dwi.json,DWI,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA630/anat,sub-MA630_run-1_FLAIR.json,Otro,N/A,Philips,Achieva,Hospital Universitario San Ignacio,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA630/anat,sub-MA630_run-1_FLAIRa.json,Otro,N/A,Philips,Achieva,Hospital Universitario San Ignacio,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA630/anat,sub-MA630_run-1_T1w.json,T1,unvalid,Philips,Achieva,Hospital Universitario San Ignacio,GR,2,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA630/anat,sub-MA630_run-1_T1wa.json,T1,unvalid,Philips,Achieva,Hospital Universitario San Ignacio,GR,2,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA630/anat,sub-MA630_run-1_T2w.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA630/anat,sub-MA630_run-1_T2wa.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA630/dwi,sub-MA630_run-1_dwi.json,DWI,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA631/anat,sub-MA631_run-1_FLAIR.json,Otro,N/A,Philips,Achieva,Hospital Universitario San Ignacio,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA631/anat,sub-MA631_run-1_FLAIRa.json,Otro,N/A,Philips,Achieva,Hospital Universitario San Ignacio,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA631/anat,sub-MA631_run-1_T1w.json,T1,unvalid,Philips,Achieva,Hospital Universitario San Ignacio,GR,2,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA631/anat,sub-MA631_run-1_T1wa.json,T1,unvalid,Philips,Achieva,Hospital Universitario San Ignacio,GR,2,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA631/anat,sub-MA631_run-1_T2w.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA631/anat,sub-MA631_run-1_T2wa.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA631/dwi,sub-MA631_run-1_dwi.json,DWI,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA631/dwi,sub-MA631_run-1_dwia.json,DWI,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA633/anat,sub-MA633_run-1_FLAIR.json,Otro,N/A,Philips,Achieva,Hospital Universitario San Ignacio,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA633/anat,sub-MA633_run-1_FLAIRa.json,Otro,N/A,Philips,Achieva,Hospital Universitario San Ignacio,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA633/anat,sub-MA633_run-1_T1w.json,T1,unvalid,Philips,Achieva,Hospital Universitario San Ignacio,GR,2,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA633/anat,sub-MA633_run-1_T2w.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA633/dwi,sub-MA633_run-1_dwi.json,DWI,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA634/anat,sub-MA634_run-1_T2w.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.230963,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA634/anat,sub-MA634_run-1_T2wa.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.230963,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA634/anat,sub-MA634_run-2_T2w.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,1.2,0.239833,2.5,90,No se encontró información,0.6
/media/pablo/Kirk/REDLAT/sub-MA634/anat,sub-MA634_run-2_T2wa.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,1.2,0.239833,2.5,90,No se encontró información,0.6
/media/pablo/Kirk/REDLAT/sub-MA634/dwi,sub-MA634_run-1_dwi.json,DWI,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.089587,7.90813,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA635/anat,sub-MA635_run-1_FLAIR.json,Otro,N/A,Philips,Achieva,Hospital Universitario San Ignacio,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA635/anat,sub-MA635_run-1_T1w.json,T1,unvalid,Philips,Achieva,Hospital Universitario San Ignacio,GR,2,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA635/anat,sub-MA635_run-1_T2w.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA635/dwi,sub-MA635_dir-AP_run-1_dwi.json,DWI,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA711/anat,sub-MA711_run-1_FLAIR.json,Otro,N/A,Philips,Achieva,Hospital Universitario San Ignacio,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA711/anat,sub-MA711_run-1_T1w.json,T1,unvalid,Philips,Achieva,Hospital Universitario San Ignacio,GR,2,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA711/anat,sub-MA711_run-1_T2w.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA711/dwi,sub-MA711_run-1_dwi.json,DWI,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA712/anat,sub-MA712_run-1_FLAIR.json,Otro,N/A,Philips,Achieva,Hospital Universitario San Ignacio,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA712/anat,sub-MA712_run-1_T1w.json,T1,unvalid,Philips,Achieva,Hospital Universitario San Ignacio,GR,2,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA712/anat,sub-MA712_run-1_T2w.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA712/dwi,sub-MA712_dir-AP_run-1_dwi.json,DWI,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA712/dwi,sub-MA712_run-1_dwi.json,DWI,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA715/anat,sub-MA715_run-1_FLAIR.json,Otro,N/A,Philips,Achieva,Hospital Universitario San Ignacio,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA715/anat,sub-MA715_run-1_T1w.json,T1,unvalid,Philips,Achieva,Hospital Universitario San Ignacio,GR,2,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA715/anat,sub-MA715_run-1_T2w.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA715/dwi,sub-MA715_dir-AP_run-1_dwi.json,DWI,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA715/dwi,sub-MA715_run-1_dwi.json,DWI,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA720/anat,sub-MA720_run-1_FLAIR.json,Otro,N/A,Philips,Achieva,Hospital Universitario San Ignacio,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA720/anat,sub-MA720_run-1_T1w.json,T1,unvalid,Philips,Achieva,Hospital Universitario San Ignacio,GR,2,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA720/anat,sub-MA720_run-1_T2w.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA720/dwi,sub-MA720_dir-AP_run-1_dwi.json,DWI,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA721/anat,sub-MA721_run-1_FLAIR.json,Otro,N/A,Philips,Achieva,Hospital Universitario San Ignacio,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA721/anat,sub-MA721_run-1_T1w.json,T1,unvalid,Philips,Achieva,Hospital Universitario San Ignacio,GR,2,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA721/anat,sub-MA721_run-1_T2w.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA721/dwi,sub-MA721_dir-AP_run-1_dwi.json,DWI,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA722/anat,sub-MA722_run-1_FLAIR.json,Otro,N/A,Philips,Achieva,Hospital Universitario San Ignacio,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA722/anat,sub-MA722_run-1_FLAIRa.json,Otro,N/A,Philips,Achieva,Hospital Universitario San Ignacio,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA722/anat,sub-MA722_run-1_T1w.json,T1,unvalid,Philips,Achieva,Hospital Universitario San Ignacio,GR,2,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA722/anat,sub-MA722_run-1_T1wa.json,T1,unvalid,Philips,Achieva,Hospital Universitario San Ignacio,GR,2,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA722/anat,sub-MA722_run-1_T2w.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA722/anat,sub-MA722_run-1_T2wa.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA722/dwi,sub-MA722_run-1_dwi.json,DWI,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA722/dwi,sub-MA722_run-1_dwia.json,DWI,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA729/anat,sub-MA729_run-1_FLAIR.json,Otro,N/A,Philips,Achieva,Hospital Universitario San Ignacio,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA729/anat,sub-MA729_run-1_T1w.json,T1,unvalid,Philips,Achieva,Hospital Universitario San Ignacio,GR,2,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA729/anat,sub-MA729_run-1_T2w.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA729/dwi,sub-MA729_dir-AP_run-1_dwi.json,DWI,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA752/anat,sub-MA752_run-1_FLAIR.json,Otro,N/A,Philips,Achieva,Hospital Universitario San Ignacio,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA752/anat,sub-MA752_run-1_T1w.json,T1,unvalid,Philips,Achieva,Hospital Universitario San Ignacio,GR,2,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA752/anat,sub-MA752_run-1_T2w.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA752/dwi,sub-MA752_dir-AP_run-1_dwi.json,DWI,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA757/anat,sub-MA757_run-1_FLAIR.json,Otro,N/A,Philips,Achieva,Hospital Universitario San Ignacio,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA757/anat,sub-MA757_run-1_T1w.json,T1,unvalid,Philips,Achieva,Hospital Universitario San Ignacio,GR,2,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA757/anat,sub-MA757_run-1_T2w.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA757/dwi,sub-MA757_run-1_dwi.json,DWI,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA758/anat,sub-MA758_run-1_FLAIR.json,Otro,N/A,Philips,Achieva,Hospital Universitario San Ignacio,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA758/anat,sub-MA758_run-1_T1w.json,T1,unvalid,Philips,Achieva,Hospital Universitario San Ignacio,GR,2,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA758/anat,sub-MA758_run-1_T2w.json,T2,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA758/dwi,sub-MA758_run-1_dwi.json,DWI,N/A,Philips,Achieva,Hospital Universitario San Ignacio,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-CU642/anat,sub-CU642_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU642/anat,sub-CU642_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU642/anat,sub-CU642_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-LO00543/anat,sub-LO00543_run-1_T1w.json,T1,valid,Siemens,Skyra,HOSPITAL PABLO TOBON URIBE,GR\IR,1,0.00226,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-LO00543/anat,sub-LO00543_run-1_T2w.json,T2,N/A,Siemens,Skyra,HOSPITAL PABLO TOBON URIBE,SE\IR,1,0.373,5,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-LO00543/dwi,sub-LO00543_dir-AP_run-1_dwi.json,DWI,N/A,Siemens,Skyra,HOSPITAL PABLO TOBON URIBE,EP,2,0.088,10.1,90,j-,2
/media/pablo/Kirk/REDLAT/sub-LO00688/anat,sub-LO00688_run-1_T1w.json,T1,valid,Siemens,Skyra,HOSPITAL PABLO TOBON URIBE,GR\IR,1,0.00226,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-LO00688/anat,sub-LO00688_run-1_T2w.json,T2,N/A,Siemens,Skyra,HOSPITAL PABLO TOBON URIBE,SE\IR,1,0.373,5,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-LO00688/dwi,sub-LO00688_dir-AP_run-1_dwi.json,DWI,N/A,Siemens,Skyra,HOSPITAL PABLO TOBON URIBE,EP,2,0.088,10.1,90,j-,2
/media/pablo/Kirk/REDLAT/sub-LO00817/anat,sub-LO00817_run-1_T1w.json,T1,valid,Siemens,Skyra,HOSPITAL PABLO TOBON URIBE,GR\IR,1,0.00226,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-LO00817/anat,sub-LO00817_run-1_T2w.json,T2,N/A,Siemens,Skyra,HOSPITAL PABLO TOBON URIBE,SE\IR,1,0.373,5,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-LO00817/dwi,sub-LO00817_dir-AP_run-1_dwi.json,DWI,N/A,Siemens,Skyra,HOSPITAL PABLO TOBON URIBE,EP,2,0.088,10.1,90,j-,2
/media/pablo/Kirk/REDLAT/sub-MA228/anat,sub-MA228_run-1_FLAIR.json,Otro,N/A,Philips,Achieva,HOSPITAL_SAN_IGNACIO,IR,2,0.275135,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA228/anat,sub-MA228_run-1_T1w.json,T1,valid,Philips,Achieva,HOSPITAL_SAN_IGNACIO,GR,1,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA228/anat,sub-MA228_run-1_T2w.json,T2,N/A,Philips,Achieva,HOSPITAL_SAN_IGNACIO,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA228/dwi,sub-MA228_dir-AP_run-1_dwi.json,DWI,N/A,Philips,Achieva,HOSPITAL SAN IGNACIO,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA228/dwi,sub-MA228_run-1_dwi.json,DWI,N/A,Philips,Achieva,HOSPITAL_SAN_IGNACIO,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA324/anat,sub-MA324_run-1_FLAIR.json,Otro,N/A,Philips,Achieva,HOSPITAL SAN IGNACIO,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA324/anat,sub-MA324_run-1_T1w.json,T1,unvalid,Philips,Achieva,HOSPITAL SAN IGNACIO,GR,2,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA324/anat,sub-MA324_run-1_T2w.json,T2,N/A,Philips,Achieva,HOSPITAL SAN IGNACIO,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA324/dwi,sub-MA324_dir-AP_run-1_dwi.json,DWI,N/A,Philips,Achieva,HOSPITAL SAN IGNACIO,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA324/dwi,sub-MA324_run-1_dwi.json,DWI,N/A,Philips,Achieva,HOSPITAL SAN IGNACIO,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA358/anat,sub-MA358_run-1_FLAIR.json,Otro,N/A,Philips,Achieva,HOSPITAL SAN IGNACIO,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA358/anat,sub-MA358_run-1_T1w.json,T1,unvalid,Philips,Achieva,HOSPITAL SAN IGNACIO,GR,2,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA358/anat,sub-MA358_run-1_T2w.json,T2,N/A,Philips,Achieva,HOSPITAL SAN IGNACIO,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA358/dwi,sub-MA358_dir-AP_run-1_dwi.json,DWI,N/A,Philips,Achieva,HOSPITAL SAN IGNACIO,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA358/dwi,sub-MA358_run-1_dwi.json,DWI,N/A,Philips,Achieva,HOSPITAL SAN IGNACIO,SE,2,0.086109,7.56221,90,No se encontró información,2
/media/pablo/Kirk/REDLAT/sub-MA452/anat,sub-MA452_run-1_FLAIR.json,Otro,N/A,Philips,Achieva,HOSPITAL SAN IGNACIO,IR,2,0.275143,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA452/anat,sub-MA452_run-1_T1w.json,T1,unvalid,Philips,Achieva,HOSPITAL SAN IGNACIO,GR,2,0.003747,0.0076217,8,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA452/anat,sub-MA452_run-1_T2w.json,T2,N/A,Philips,Achieva,HOSPITAL SAN IGNACIO,SE,2,0.229682,2.5,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-MA452/dwi,sub-MA452_dir-AP_run-1_dwi.json,DWI,N/A,Philips,Achieva,HOSPITAL SAN IGNACIO,SE,2,0.086109,7.56221,90,No se encontró información,2
